abandon	v	8	abandon
abandonment	n	8	abandon
abnormal	j	2	normal
abnormally	b	2	normal
abstract	jnv	6	abstract
abstraction	n	6	abstract
abstractly	b	6	abstract
academia	n	5	academy
academic	jn	5	academy
academically	b	5	academy
academy	n	5	academy
access	nv	4	access
accessibility	n	4	access
accessible	j	4	access
accommodate	v	9	accommodate
accommodating	j	9	accommodate
accommodation	n	9	accommodate
accompaniment	n	8	accompany
accompany	v	8	accompany
accompanying	j	8	accompany
accumulate	v	8	accumulate
accumulation	n	8	accumulate
accuracy	n	6	accurate
accurate	j	6	accurate
accurately	b	6	accurate
achievable	j	2	achieve
achieve	v	2	achieve
achievement	n	2	achieve
acknowledge	v	6	acknowledge
acknowledgement	n	6	acknowledge
acquire	v	2	acquire
acquisition	n	2	acquire
adapt	v	7	adapt
adaptability	n	7	adapt
adaptable	j	7	adapt
adaptation	n	7	adapt
adaptive	j	7	adapt
adequacy	n	4	adequate
adequate	j	4	adequate
adequately	b	4	adequate
adjacent	j	10	adjacent
adjust	v	5	adjust
adjustment	n	5	adjust
administrate	v	2	administrate
administration	n	2	administrate
administrative	j	2	administrate
administratively	b	2	administrate
administrator	n	2	administrate
adult	jn	7	adult
adulthood	n	7	adult
advocacy	n	7	advocate
advocate	nv	7	advocate
affect	nv	2	affect
affected	j	2	affect
affecting	j	2	affect
affective	j	2	affect
affectively	b	2	affect
aggregate	nv	6	aggregate
aggregation	n	6	aggregate
aid	nv	7	aid
albeit	c	10	albeit
allocate	v	6	allocate
allocation	n	6	allocate
alter	v	5	alter
alterable	j	5	alter
alteration	n	5	alter
alternate	v	5	alter
alternative	jn	3	alternative
alternatively	b	3	alternative
ambiguity	n	8	ambiguous
ambiguous	j	8	ambiguous
amend	v	5	amend
amendment	n	5	amend
analogous	j	9	analogy
analogy	n	9	analogy
analysis	n	1	analyze
analyst	n	1	analyze
analytic	j	1	analyze
analytical	j	1	analyze
analytically	b	1	analyze
analyze	v	1	analyze
analyzer	n	1	analyze
annual	j	4	annual
annually	b	4	annual
anticipate	v	9	anticipate
anticipation	n	9	anticipate
apparent	j	4	apparent
apparently	b	4	apparent
append	v	8	append
appendix	n	8	append
appreciable	j	8	appreciate
appreciably	b	8	appreciate
appreciate	v	8	appreciate
appreciation	n	8	appreciate
approach	nv	1	approach
approachable	j	1	approach
appropriacy	n	2	appropriate
appropriate	j	2	appropriate
appropriately	b	2	appropriate
appropriateness	n	2	appropriate
approximate	jnv	4	approximate
approximately	b	4	approximate
approximation	n	4	approximate
arbitrarily	b	8	arbitrary
arbitrariness	n	8	arbitrary
arbitrary	j	8	arbitrary
area	n	1	area
aspect	n	2	aspect
assemble	v	10	assemble
assembly	n	10	assemble
assess	v	1	assess
assessable	j	1	assess
assessment	n	1	assess
assign	v	6	assign
assignment	n	6	assign
assist	v	2	assist
assistance	n	2	assist
assistant	n	2	assist
assisted	j	2	assist
assume	v	1	assume
assumed	j	1	assume
assuming	j	1	assume
assumption	n	1	assume
assurance	n	9	assure
assure	v	9	assure
assuredly	b	9	assure
attach	v	6	attach
attached	j	6	attach
attachment	n	6	attach
attain	v	9	attain
attainable	j	9	attain
attainment	n	9	attain
attitude	n	4	attitude
attributable	j	4	attribute
attribute	nv	4	attribute
attribution	n	4	attribute
author	nv	6	author
authoritative	j	1	authority
authorities	n	1	authority
authority	n	1	authority
authorship	n	6	author
automate	v	8	automate
automatic	j	8	automate
automatically	b	8	automate
automation	n	8	automate
availability	n	1	available
available	j	1	available
aware	j	5	aware
awareness	n	5	aware
behalf	n	9	behalf
beneficial	j	1	benefit
beneficiary	n	1	benefit
benefit	jn	1	benefit
bias	nv	8	bias
biased	j	8	bias
bond	nv	6	bond
bonded	j	6	bond
brevity	n	6	brief
brief	jnv	6	brief
briefly	b	6	brief
bulk	nv	9	bulk
bulky	j	9	bulk
capability	n	6	capable
capable	j	6	capable
capacity	n	5	capacity
categorization	n	2	category
categorize	v	2	category
category	n	2	category
cease	v	9	cease
ceaseless	j	9	cease
challenge	nv	5	challenge
challenger	n	5	challenge
challenging	j	5	challenge
channel	nv	7	channel
chapter	n	2	chapter
chart	nv	8	chart
chemical	jn	7	chemical
chemically	b	7	chemical
circumstance	n	3	circumstance
citation	n	6	cite
cite	v	6	cite
civil	j	4	civil
clarification	n	8	clarify
clarify	v	8	clarify
clarity	n	8	clarify
classic	jn	7	classic
classical	j	7	classic
clause	n	5	clause
co-operate	v	6	cooperate
co-operation	n	6	cooperate
co-operative	j	6	cooperate
co-operatively	b	6	cooperate
co-ordinate	nv	3	coordinate
co-ordinated	j	3	coordinate
co-ordination	n	3	coordinate
co-ordinator	n	3	coordinate
code	nv	4	code
coherence	n	9	coherent
coherent	j	9	coherent
coherently	b	9	coherent
coincide	v	9	coincide
coincidence	n	9	coincide
coincident	j	9	coincide
coincidental	j	9	coincide
collapse	nv	10	collapse
collapsible	j	10	collapse
colleague	n	10	colleague
commence	v	9	commence
commencement	n	9	commence
comment	nv	3	comment
commentary	n	3	comment
commentator	n	3	comment
commission	nv	2	commission
commissioner	n	2	commission
commit	v	4	commit
commitment	n	4	commit
committed	j	4	commit
commodity	n	8	commodity
communicable	j	4	communicate
communicate	v	4	communicate
communication	n	4	communicate
communicative	j	4	communicate
communicatively	b	4	communicate
community	n	2	community
compatibility	n	9	compatible
compatible	j	9	compatible
compensate	v	3	compensate
compensation	n	3	compensate
compensatory	j	3	compensate
compilation	n	10	compile
compile	v	10	compile
complement	nv	8	complement
complementary	j	8	complement
complex	jn	2	complex
complexity	n	2	complex
component	n	3	component
componentry	n	3	component
compound	jnv	5	compound
comprehensive	j	7	comprehensive
comprehensively	b	7	comprehensive
comprise	v	7	comprise
computable	j	2	compute
computation	n	2	compute
computational	j	2	compute
compute	v	2	compute
computer	n	2	compute
computing	n	2	compute
conceivable	j	10	conceive
conceivably	b	10	conceive
conceive	v	10	conceive
concentrate	nv	4	concentrate
concentration	n	4	concentrate
concept	n	1	concept
conception	n	1	concept
conceptual	j	1	concept
conceptualization	n	1	concept
conceptualize	v	1	concept
conceptually	b	1	concept
conclude	v	2	conclude
concluding	j	2	conclude
conclusion	n	2	conclude
conclusive	j	2	conclude
conclusively	b	2	conclude
concurrent	j	9	concurrent
concurrently	b	9	concurrent
conduct	nv	2	conduct
confer	v	4	confer
conference	n	4	confer
confine	v	9	confine
confined	j	9	confine
confirm	v	7	confirm
confirmation	n	7	confirm
conflict	nv	5	conflict
conflicting	j	5	conflict
conform	v	8	conform
conformability	n	8	conform
conformable	j	8	conform
conformance	n	8	conform
conformation	n	8	conform
conformist	n	8	conform
conformity	n	8	conform
consensus	n	3	consent
consent	nv	3	consent
consequence	n	2	consequent
consequent	j	2	consequent
consequently	b	2	consequent
considerable	j	3	considerable
considerably	b	3	considerable
consist	v	1	consist
consistency	n	1	consist
consistent	j	1	consist
consistently	b	1	consist
constancy	n	3	constant
constant	jn	3	constant
constantly	b	3	constant
constituency	v	1	constitute
constituent	n	1	constitute
constitute	v	1	constitute
constitution	n	1	constitute
constitutional	j	1	constitute
constitutionally	b	1	constitute
constitutive	j	1	constitute
constrain	v	3	constrain
constraint	n	3	constrain
construct	nv	2	construct
construction	n	2	construct
constructive	j	2	construct
consult	v	5	consult
consultancy	n	5	consult
consultant	n	5	consult
consultation	n	5	consult
consultative	j	5	consult
consume	v	2	consume
consumer	n	2	consume
consumption	n	2	consume
contact	nv	5	contact
contactable	j	5	contact
contemporary	j	8	contemporary
context	n	1	context
contextual	j	1	context
contextualize	v	1	context
contract	nv	1	contract
contractor	n	1	contract
contradict	v	8	contradict
contradiction	n	8	contradict
contradictory	j	8	contradict
contrarily	b	7	contrary
contrary	jn	7	contrary
contrast	nv	4	contrast
contrastive	j	4	contrast
contribute	v	3	contribute
contribution	n	3	contribute
contributor	n	3	contribute
controversial	j	9	controversy
controversially	b	9	controversy
controversy	n	9	controversy
convene	v	3	convene
convention	n	3	convene
conventional	j	3	convene
conventionally	b	3	convene
converse	jn	9	converse
conversely	b	9	converse
conversion	n	7	convert
convert	nv	7	convert
convertible	j	7	convert
convince	v	10	convince
convincingly	b	10	convince
cooperate	v	6	cooperate
cooperation	n	6	cooperate
cooperative	j	6	cooperate
cooperatively	b	6	cooperate
coordinate	nv	3	coordinate
coordination	n	3	coordinate
coordinator	n	3	coordinate
core	nv	3	core
corporate	j	3	corporate
corporation	n	3	corporate
correspond	v	3	correspond
correspondence	n	3	correspond
corresponding	j	3	correspond
correspondingly	b	3	correspond
couple	nv	7	couple
coupled	j	7	couple
create	v	1	create
creation	n	1	create
creative	j	1	create
creatively	b	1	create
creativity	n	1	create
creator	n	1	create
credit	nv	2	credit
creditor	n	2	credit
criterion	n	3	criteria
crucial	j	8	crucial
crucially	b	8	crucial
cultural	j	2	culture
culturally	b	2	culture
culture	n	2	culture
cultured	j	2	culture
currency	n	8	currency
cycle	nv	4	cycle
cyclic	j	4	cycle
cyclical	j	4	cycle
cycling	n	4	cycle
data	n	1	data
debatable	j	4	debate
debate	nv	4	debate
decade	n	7	decade
decline	nv	5	decline
deduce	v	3	deduce
deduction	n	3	deduce
definable	j	1	define
define	v	1	define
definite	j	7	definite
definitely	b	7	definite
definition	n	1	define
definitive	j	7	definite
demonstrable	j	3	demonstrate
demonstrably	b	3	demonstrate
demonstrate	v	3	demonstrate
demonstration	n	3	demonstrate
demonstrative	j	3	demonstrate
demonstratively	b	3	demonstrate
demonstrator	n	3	demonstrate
deniable	j	7	deny
denial	j	7	deny
denotation	n	8	denote
denote	v	8	denote
deny	v	7	deny
depress	v	10	depress
depression	n	10	depress
deregister	v	3	register
deregistration	n	3	register
deregulate	v	2	regulate
deregulation	n	2	regulate
derivation	n	1	derive
derivative	j	1	derive
derive	v	1	derive
derived	j	1	derive
design	nv	2	design
designer	n	2	design
despite	p	4	despite
detect	v	8	detect
detectable	j	8	detect
detection	n	8	detect
detective	n	8	detect
detector	n	8	detect
deviate	v	8	deviate
deviation	n	8	deviate
device	n	9	device
devote	v	9	devote
devoted	j	9	devote
devotedly	b	9	devote
devotion	n	9	devote
differentiate	v	7	differentiate
differentiation	n	7	differentiate
dimension	n	4	dimension
dimensional	j	4	dimension
diminish	v	9	diminish
diminution	n	9	diminish
discrete	j	5	discrete
discretely	b	5	discrete
discretion	n	5	discrete
discretionary	n	5	discrete
discriminate	jv	6	discriminate
discriminating	j	6	discriminate
discrimination	n	6	discriminate
disestablish	v	1	establish
disestablishment	n	1	establish
displace	v	8	displace
displacement	n	8	displace
display	nv	6	display
disposable	j	7	dispose
disposal	n	7	dispose
dispose	v	7	dispose
disproportion	n	3	proportion
disproportionate	j	3	proportion
disproportionately	b	3	proportion
dissimilar	j	1	similar
distinct	j	2	distinct
distinction	n	2	distinct
distinctive	j	2	distinct
distinctively	b	2	distinct
distinctly	b	2	distinct
distort	v	9	distort
distortion	n	9	distort
distribute	v	1	distribute
distributed	j	1	distribute
distribution	n	1	distribute
distributional	j	1	distribute
distributive	j	1	distribute
distributor	n	1	distribute
diverse	j	6	diverse
diversely	b	6	diverse
diversification	n	6	diverse
diversify	v	6	diverse
diversity	n	6	diverse
document	nv	3	document
documentation	n	3	document
domain	n	6	domain
domestic	j	4	domestic
domestically	b	4	domestic
domesticate	v	4	domestic
domestics	n	4	domestic
dominance	n	3	dominate
dominant	j	3	dominate
dominate	v	3	dominate
domination	n	3	dominate
draft	nv	5	draft
drama	n	8	drama
dramatic	j	8	drama
dramatically	b	8	drama
dramatist	n	8	drama
dramatization	n	8	drama
dramatize	v	8	drama
duration	n	9	duration
dynamic	j	7	dynamic
dynamically	b	7	dynamic
dynamics	n	7	dynamic
economic	j	1	economy
economical	j	1	economy
economically	b	1	economy
economist	n	1	economy
economy	n	1	economy
edit	nv	6	edit
edition	n	6	edit
editor	n	6	edit
editorial	jn	6	edit
element	n	2	element
eliminate	v	7	eliminate
elimination	n	7	eliminate
emerge	v	4	emerge
emergence	n	4	emerge
emergent	j	4	emerge
emerging	j	4	emerge
emphasis	n	3	emphasis
emphasize	v	3	emphasis
emphatic	j	3	emphasis
emphatically	b	3	emphasis
empirical	j	7	empirical
empirically	b	7	empirical
empiricism	n	7	empirical
enable	v	5	enable
enabling	j	5	enable
encounter	nv	10	encounter
energetic	j	5	energy
energetically	b	5	energy
energy	n	5	energy
enforce	v	5	enforce
enforcement	n	5	enforce
enhance	v	6	enhance
enhancement	n	6	enhance
enormity	n	10	enormous
enormous	j	10	enormous
enormously	b	10	enormous
ensure	v	3	ensure
entity	n	5	entity
environment	n	1	environment
environmental	j	1	environment
environmentalist	n	1	environment
environmentally	b	1	environment
equate	v	2	equate
equation	n	2	equate
equip	v	7	equip
equipment	n	7	equip
equivalence	n	5	equivalent
equivalent	jn	5	equivalent
erode	v	9	erode
erosion	n	9	erode
erroneous	j	4	error
erroneously	b	4	error
error	n	4	error
establish	v	1	establish
established	j	1	establish
establishment	n	1	establish
estate	n	6	estate
estimate	v	1	estimate
estimation	n	1	estimate
ethic	n	9	ethic
ethical	j	9	ethic
ethically	b	9	ethic
ethics	n	9	ethic
ethnic	j	4	ethnic
ethnicity	n	4	ethnic
evaluate	v	2	evaluate
evaluation	n	2	evaluate
evaluative	j	2	evaluate
eventual	j	8	eventual
eventuality	n	8	eventual
eventually	b	8	eventual
evidence	nv	1	evident
evidenced	j	1	evident
evident	j	1	evident
evidential	j	1	evident
evidently	b	1	evident
evolution	n	5	evolve
evolutionary	j	5	evolve
evolutionist	n	5	evolve
evolve	v	5	evolve
exceed	v	6	exceed
exclude	v	3	exclude
exclusion	n	3	exclude
exclusionary	j	3	exclude
exclusionist	jn	3	exclude
exclusive	jn	3	exclude
exclusively	b	3	exclude
exhibit	nv	8	exhibit
exhibition	n	8	exhibit
expand	v	5	expand
expansion	n	5	expand
expansionism	n	5	expand
expansive	j	5	expand
expert	n	6	expert
expertise	n	6	expert
expertly	b	6	expert
explicit	j	6	explicit
explicitly	b	6	explicit
exploit	nv	8	exploit
exploitation	n	8	exploit
export	nv	1	export
exporter	n	1	export
expose	v	5	expose
exposed	j	5	expose
exposure	n	5	expose
external	j	5	external
externality	n	5	external
externalization	n	5	external
externalization	n	5	external
externalize	v	5	external
externally	b	5	external
extract	nv	7	extract
extraction	n	7	extract
facilitate	v	5	facilitate
facilitation	n	5	facilitate
facilitator	n	5	facilitate
facility	n	5	facilitate
factor	nv	1	factor
feature	nv	2	feature
federal	j	6	federal
federation	n	6	federal
fee	n	6	fee
file	nv	7	file
final	jn	2	final
finality	n	2	final
finalize	v	2	final
finally	b	2	final
finals	n	2	final
finance	nv	1	finance
financial	j	1	finance
financially	b	1	finance
financier	n	1	finance
financing	n	1	finance
finite	j	7	finite
flexibility	n	6	flexible
flexible	j	6	flexible
fluctuate	v	8	fluctuate
fluctuation	n	8	fluctuate
focus	nv	2	focus
format	nv	9	format
formula	n	1	formula
formulae	n	1	formula
formulate	v	1	formula
formulation	n	1	formula
forthcoming	j	10	forthcoming
found	v	9	found
foundation	n	7	foundation
founder	n	9	found
founding	n	9	found
framework	n	3	framework
function	nv	1	function
functional	j	1	function
functionally	b	1	function
functioning	j	1	function
fund	nv	3	fund
fundamental	jn	5	fundamental
fundamentally	b	5	fundamental
funder	n	3	fund
funding	n	3	fund
furthermore	b	6	furthermore
gender	n	6	gender
generate	v	5	generate
generation	n	5	generation
global	j	7	globe
globalization	n	7	globe
globally	b	7	globe
globe	n	7	globe
goal	n	4	goal
grade	nv	7	grade
grant	nv	4	grant
guarantee	nv	7	guarantee
guideline	n	8	guideline
hence	b	4	hence
hierarchical	j	7	hierarchy
hierarchy	n	7	hierarchy
highlight	nv	8	highlight
hypothesis	n	4	hypothesis
hypothesize	v	4	hypothesis
hypothetical	j	4	hypothesis
hypothetically	b	4	hypothesis
identical	j	7	identical
identically	b	7	identical
identifiable	j	1	identify
identification	n	1	identify
identify	v	1	identify
identifying	j	1	identify
identity	n	1	identify
ideological	j	7	ideology
ideologically	b	7	ideology
ideology	n	7	ideology
ignorance	n	6	ignorant
ignorant	j	6	ignorant
ignore	v	6	ignorant
illegal	j	1	legal
illegality	n	1	legal
illegally	b	1	legal
illogical	j	5	logic
illogically	b	5	logic
illustrate	v	3	illustrate
illustration	n	3	illustrate
illustrative	j	3	illustrate
image	nv	5	image
imagery	n	5	image
immature	j	9	mature
immaturity	n	9	mature
immigrant	n	3	immigrate
immigrate	v	3	immigrate
immigration	n	3	immigrate
impact	nv	2	impact
implement	nv	4	implement
implementation	n	4	implement
implicate	v	4	implicate
implication	n	4	implicate
implicit	j	8	implicit
implicitly	b	8	implicit
imply	v	3	imply
impose	v	4	impose
imposition	n	4	impose
imprecise	j	5	precise
inaccessible	j	4	access
inaccuracy	n	6	accurate
inaccurate	j	6	accurate
inadequacy	n	4	adequate
inadequate	j	4	adequate
inadequately	b	4	adequate
inappropriacy	n	2	appropriate
inappropriate	j	2	appropriate
inappropriately	b	2	appropriate
incapable	j	6	capable
incapacitate	v	5	capacity
incentive	n	6	incentive
incidence	n	6	incidence
incident	n	6	incidence
incidentally	b	6	incidence
inclination	n	10	incline
incline	nv	10	incline
inclined	j	10	incline
incoherent	j	9	coherent
incoherently	b	9	coherent
income	n	1	income
incompatibility	n	9	compatible
incompatible	j	9	compatible
inconceivable	j	10	conceive
inconceivably	b	10	conceive
inconclusive	j	2	conclude
inconclusively	b	2	conclude
inconsistency	n	1	consist
inconsistent	j	1	consist
inconstancy	n	3	constant
inconstantly	b	3	constant
incorporate	v	6	incorporate
incorporation	n	6	incorporate
indefinite	j	7	definite
indefinitely	b	7	definite
index	nv	6	index
indicate	v	1	indicate
indication	n	1	indicate
indicative	j	1	indicate
indicator	n	1	indicate
indiscrete	j	5	discrete
indiscretion	n	5	discrete
indistinct	j	2	distinct
indistinctly	b	2	distinct
individual	j	1	individual
individualism	n	1	individual
individualist	jn	1	individual
individualistic	j	1	individual
individuality	n	1	individual
individually	b	1	individual
induce	v	8	induce
induction	n	8	induce
inevitability	n	8	inevitable
inevitable	j	8	inevitable
inevitably	b	8	inevitable
infer	v	7	infer
inference	n	7	infer
infinite	j	7	finite
infinitely	b	7	finite
inflexibility	n	6	flexible
inflexible	j	6	flexible
infrastructure	n	8	infrastructure
inherent	j	9	inherent
inherently	b	9	inherent
inhibit	v	6	inhibit
inhibition	n	6	inhibit
initial	j	3	initial
