a	a	1
destination	n	5
destined	j	6
destiny	n	5
destroy	v	3
destruction	n	4
destructive	j	5
detach	v	6
detail	nv	2
detain	v	6
detect	v	3
detective	jn	4
detention	n	6
deter	v	6
detergent	n	6
determination	n	4
determine	v	3
develop	v	2
development	n	2
device	n	4
devil	n	3
devise	v	4
devote	v	4
devotion	n	5
devour	v	6
dew	n	4
diabetes	n	6
diagnose	v	5
diagnosis	n	5
diagram	nv	4
dial	nv	2
dialect	n	5
dialogue	n	2
diameter	n	5
diamond	n	2
diaper	n	5
diary	n	2
dictate	v	6
dictation	n	6
dictator	n	6
dictatorship	n	6
dictionary	n	1
die	v	1
diesel	n	6
diet	nv	2
differ	v	4
difference	n	2
different	j	1
differentiate	v	6
difficult	j	1
difficulty	n	2
dig	nv	1
digest	nv	4
digestion	n	5
digital	j	4
dignity	n	4
dilemma	n	5
diligence	n	4
diligent	j	4
dim	jv	3
dime	n	3
dimension	n	5
diminish	v	5
dine	v	3
dinner	n	1
dinosaur	n	3
dip	nv	3
diploma	n	4
diplomacy	n	6
diplomat	n	4
diplomatic	j	5
direct	bjv	2
direction	n	2
directive	n	6
director	n	2
directory	n	5
dirt	n	3
dirty	jv	1
disability	n	4
disable	v	6
disadvantage	nv	4
disagree	v	2
disagreement	n	2
disappear	v	2
disappoint	v	4
disappointment	n	4
disapprove	v	5
disaster	n	4
disastrous	j	6
disbelief	n	6
disc	n	3
discard	nv	6
discharge	nv	6
disciple	n	6
disciplinary	j	6
discipline	nv	4
disclose	v	5
disclosure	n	6
discomfort	nv	6
disconnect	v	5
discount	nv	3
discourage	v	4
discouragement	n	4
discourse	n	5
discover	v	2
discovery	n	2
discreet	j	6
discriminate	v	5
discrimination	n	5
discuss	v	2
discussion	n	2
disease	n	2
disgrace	nv	6
disguise	nv	4
disgust	nv	4
dish	nv	1
dishonest	j	3
disk	n	3
dislike	nv	3
dismay	nv	6
dismiss	v	4
disorder	nv	4
dispensable	j	6
dispense	v	6
display	nv	2
disposable	jn	6
disposal	n	6
dispose	v	6
dispute	nv	4
disrupt	v	5
dissent	n	6
dissolve	v	5
distance	n	2
distant	j	2
distinct	j	4
distinction	n	5
distinctive	j	5
distinguish	v	4
distinguished	j	4
distract	v	5
distraction	n	6
distress	nv	6
distribute	v	4
distribution	n	4
district	n	4
disturb	v	4
disturbance	n	6
ditch	nv	3
dive	nv	3
diverse	j	4
diversify	v	6
diversion	n	6
diversity	n	4
divert	v	6
divide	nv	2
dividend	n	6
divine	j	4
division	n	2
divorce	nv	4
dizzy	j	3
do	vx	1
doc	n	1
dock	nv	3
doctor	n	1
doctrine	n	5
document	nv	5
documentary	jn	5
dodge	nv	4
dog	n	1
doll	n	1
dollar	n	1
dolphin	n	3
domain	n	5
dome	nv	5
domestic	j	2
dominant	j	4
dominate	v	4
donate	v	5
donation	n	5
donkey	n	3
donor	n	5
doom	nv	6
door	n	1
doorway	n	5
dorm	n	6
dormitory	n	6
dose	nv	3
dot	nv	2
double	bjnv	2
doubt	nv	2
doubtful	j	3
dough	n	5
doughnut	n	3
dove	n	2
down	bjnpv	1
download	v	2
downstairs	bjn	2
downtown	bjn	3
downward	b	6
downwards	b	6
doze	nv	6
dozen	n	1
draft	nv	4
drag	nv	3
dragon	n	2
dragonfly	n	3
drain	nv	3
drama	n	2
dramatic	j	3
drastic	j	6
draught	n	6
draw	nv	1
drawer	n	2
drawing	n	2
dread	nv	4
dreadful	j	5
dream	nv	1
dress	nv	1
dresser	n	6
dressing	n	6
drift	nv	4
drill	nv	4
drink	nv	1
drip	nv	3
drive	nv	1
driver	n	1
driveway	n	5
drop	nv	1
drought	n	5
drown	v	3
drowsy	j	4
drug	nv	2
drugstore	n	3
drum	nv	1
drunk	jn	3
dry	jv	1
dryer	n	2
dual	j	6
dubious	j	6
duck	nv	1
due	bjn	2
dull	jv	2
dumb	j	3
dump	nv	3
dumpling	n	3
durable	j	4
duration	n	6
during	p	1
dusk	n	6
dust	nv	3
dusty	j	4
duty	n	2
dwarf	nv	6
dwell	v	6
dwelling	n	6
dye	nv	4
dynamic	j	4
dynasty	n	4
each	bjr	1
eager	j	3
eagle	n	2
ear	n	1
early	bj	1
earn	v	2
earnest	jn	4
earphone	n	4
earring	n	2
earth	n	1
earthquake	n	2
ease	nv	2
east	bjn	1
eastern	j	2
eastern orthodox	j	7
eastern orthodoxy 	n	7
easy	j	1
eat	v	1
eccentric	jn	6
echo	nv	3
eclipse	nv	6
ecological	j	5
ecology	n	5
economic	j	4
economical	j	4
economics	n	4
economist	n	4
economy	n	4
ecosystem	n	5
edge	nv	2
edible	j	6
edit	v	3
edition	n	2
editor	n	3
editorial	jn	6
educate	v	3
education	n	2
educational	j	3
effect	nv	2
effective	j	2
efficiency	n	4
efficient	j	3
effort	n	2
egg	n	1
ego	n	5
eight 	jmnr	7
eighteen	jmnr	7
eighteenth	bjn	7
eighth	bjn	7
eightieth 	bjn	7
eighty	jmnr	7
either	bcjr	1
elaborate	jv	5
elastic	jn	4
elbow	nv	3
elder	jn	2
elderly	j	3
elect	jv	3
election	n	3
electric	j	2
electrical	j	2
electrician	n	6
electricity	n	3
electronic	j	3
electronics	n	4
elegant	j	4
element	n	3
elementary	j	4
elephant	n	1
elevate	v	6
elevator	n	3
eleven	jmnr	7
eleventh	bjn	7
eligible	j	5
eliminate	v	4
eloquent	j	5
else	b	1
elsewhere	b	4
email	nv	1
embarrass	v	4
embarrassment	n	4
embassy	n	4
embrace	nv	5
emerge	v	4
emergency	n	3
emigrant	n	6
emigrate	v	6
emigration	n	6
emission	n	5
emotion	n	2
emotional	j	3
emperor	n	3
emphasis	n	4
emphasize	v	2
empire	n	4
employ	v	2
employee	n	2
employer	n	2
employment	n	2
empty	jv	2
enable	v	3
enclose	v	4
encounter	nv	4
encourage	v	2
encouragement	n	2
encyclopedia	n	6
end	nv	1
endanger	v	4
endeavor	nv	6
ending	n	2
endorse	v	5
endorsement	n	5
endowment	n	6
endurance	n	6
endure	v	4
enemy	n	2
energetic	j	3
energy	n	2
enforce	v	4
enforcement	n	4
engage	v	3
engagement	n	3
engine	n	2
engineer	n	1
engineering	n	4
enhance	v	6
enhancement	n	6
enjoy	v	1
enjoyable	j	3
enjoyment	n	1
enlarge	v	4
enlargement	n	4
enlighten	v	6
enlightenment	n	6
enormous	j	4
enough	bjn	1
enrich	v	6
enrichment	n	6
enroll	v	6
enrollment	n	6
ensure	v	4
enter	v	1
enterprise	n	5
entertain	v	4
entertainment	n	4
enthusiasm	n	4
enthusiastic	j	5
entire	j	2
entitle	v	5
entity	n	5
entrance	n	2
entrepreneur	n	5
entry	n	3
envelope	n	1
envious	j	5
environment	n	2
environmental	j	2
envision	v	5
envy	nv	3
epidemic	jn	5
episode	n	5
equal	jnv	2
equality	n	4
equalize	v	6
equate	v	6
equation	n	5
equip	v	4
equipment	n	4
equity	n	5
equivalent	jn	5
era	n	4
erase	v	3
eraser	n	1
erect	jv	5
errand	n	5
error	n	1
erupt	v	5
escalator	n	5
escape	nv	2
escort	nv	6
especially	b	2
essay	n	2
essence	n	5
essential	jn	4
establish	v	4
establishment	n	4
estate	n	5
esteem	nv	6
estimate	nv	4
eternal	j	5
eternity	n	6
ethic	n	5
ethical	j	5
ethnic	jn	4
europe	n	7
evacuate	v	6
evaluate	v	4
evaluation	n	4
eve	n	2
even	bjv	1
evening	n	1
event	n	2
eventual	j	4
ever	b	1
evergreen	jn	6
every	j	1
everybody	r	1
everyone	r	1
everything	r	1
evidence	nv	4
evident	j	4
evil	jn	2
evoke	v	6
evolution	n	5
evolve	v	5
exact	j	2
exaggerate	v	4
exaggeration	n	5
exam	n	2
examination	n	2
examine	v	2
examinee	n	6
examiner	n	6
example	n	1
exceed	v	5
excel	v	6
excellence	n	3
excellent	j	1
except	cp	1
exception	n	4
exceptional	j	5
excerpt	nv	6
excess	jn	6
excessive	j	5
exchange	nv	3
excite	v	2
excited	j	1
excitement	n	2
exciting	j	1
exclaim	v	5
exclude	v	5
exclusion	n	6
exclusive	j	5
excuse	nv	2
execute	v	5
execution	n	5
executive	jn	5
exempt	j	6
exercise	nv	1
exert	v	6
exhaust	nv	4
exhibit	nv	4
exhibition	n	3
exile	nv	5
exist	v	2
existence	n	2
exit	nv	2
exotic	jn	5
expand	v	4
expansion	n	4
expect	v	1
expectation	n	3
expedition	n	5
expenditure	n	6
expense	n	2
expensive	j	1
experience	nv	1
experiment	nv	3
experimental	j	4
expert	jn	2
expertise	n	5
expiration	n	6
expire	v	6
explain	v	1
explanation	n	4
explicit	j	5
explode	v	3
exploit	nv	5
exploration	n	5
explore	v	3
explosion	n	4
explosive	jn	4
export	nv	3
expose	v	4
exposure	n	4
express	bjnv	2
expression	n	2
expressive	j	3
extend	v	4
extension	n	5
extensive	j	5
extent	n	4
exterior	jn	5
external	jn	5
extinct	j	5
extra	bjn	2
extract	nv	6
extracurricular	j	6
extraordinary	j	5
extreme	jn	3
eye	n	1
eyebrow	n	2
eyelash	n	6
eyelid	n	6
eyesight	n	6
fable	n	6
fabric	n	5
fabulous	j	5
face	nv	1
facial	j	4
facilitate	v	5
facility	n	4
fact	n	1
faction	n	6
factor	n	2
factory	n	1
faculty	n	5
fade	v	3
fahrenheit	n	6
fail	nv	1
failure	n	2
faint	jnv	3
fair	bjn	2
fairly	b	3
fairy	jn	3
faith	n	3
faithful	j	4
fake	jnv	3
fall	nv	1
fall 	n	7
false	j	2
falter	v	6
fame	n	4
familiar	j	3
familiarity	n	6
family	n	1
famous	j	1
fan	nv	1
fancy	jnv	3
fantastic	j	4
fantasy	n	4
far	bj	1
fare	n	3
farewell	n	4
farm	nv	1
farmer	n	1
farther	bj	3
fascinate	v	5
fascination	n	6
fashion	nv	2
fashionable	j	3
fast	bj	1
fasten	v	4
fat	jn	1
fatal	j	4
fate	n	2
father	n	1
fatigue	nv	5
faucet	n	3
fault	nv	2
favor	nv	2
favorable	j	4
favorite	jn	2
fax	nv	4
fear	nv	2
fearful	j	3
feasible	j	6
feast	nv	4
feather	n	3
feature	nv	2
feb 	n	7
february 	n	7
federal	j	5
fee	n	2
feeble	j	6
feed	nv	1
feedback	n	4
feel	nv	1
feeling	n	2
fellow	n	2
female	jn	2
feminine	jn	6
fence	n	3
ferry	nv	4
fertile	j	4
fertility	n	6
fertilizer	n	6
festival	n	1
fetch	nv	4
fever	n	2
few	jr	1
fiance	n	6
fiancé	n	6
fiber	n	5
fiction	n	4
field	n	2
fierce	j	4
fifteen 	jmnr	7
fifteenth 	bjn	7
fifth 	bjn	7
fiftieth	bjn	7
fifty 	jmnr	7
fight	nv	1
fighter	n	3
figure	nv	2
file	nv	1
fill	nv	1
film	n	1
filter	nv	5
fin	n	6
final	jn	2
finally	b	1
finance	nv	4
financial	j	4
find	nv	1
fine	bjnv	1
finger	nv	1
finish	nv	1
finite	j	6
fire	nv	1
firecracker	n	6
fireman	n	2
fireplace	n	4
fireproof	j	6
firewoman	n	2
firework	n	3
firm	bjnv	2
first	bjn	1
first 	bjn	7
fiscal	j	5
fish	nv	1
fisherman	n	2
fishery	n	6
fist	nv	3
fit	bjnv	2
five	jmnr	7
fix	nv	2
flag	n	2
flake	nv	6
flame	nv	3
flash	nv	3
flashlight	n	3
flat	bjn	2
flatter	v	4
flavor	nv	3
flaw	nv	6
flea	n	4
flee	v	4
fleet	n	5
flesh	n	3
flexibility	n	5
flexible	j	4
flight	n	2
flip	nv	5
float	nv	3
flock	nv	3
flood	nv	3
floor	nv	1
flour	n	3
flourish	nv	6
flow	nv	2
flower	nv	1
flu	n	2
fluency	n	5
fluent	j	4
fluid	jn	5
flunk	nv	6
flush	nv	4
flute	n	3
fly	nv	1
foam	nv	4
focus	nv	2
foe	n	6
fog	nv	2
foggy	j	3
fold	nv	3
folk	n	2
folklore	n	6
follow	v	1
follower	n	3
following	jnp	2
fond	j	3
food	n	1
fool	nv	1
foolish	j	2
foot	nv	1
football	n	2
for	cp	1
forbid	v	4
force	nv	2
forecast	nv	4
foreign	j	1
foreigner	n	1
forest	n	2
forever	b	3
forge	v	5
forget	v	1
forgive	v	2
fork	n	1
form	nv	2
formal	j	2
format	nv	5
formation	n	4
former	j	2
formidable	j	6
formula	n	4
formulate	v	6
forsake	v	6
fort	n	4
forth	b	2
forthcoming	j	6
fortieth	bjn	7
fortify	v	6
fortunate	j	4
fortune	n	3
forty 	jmnr	7
forum	n	5
forward	b	2
forward	jnv	2
forwards	b	2
fossil	jn	4
foster	jv	5
foul	bjnv	5
found	v	2
foundation	n	4
founder	n	4
fountain	n	3
four	jmnr	7
fourteen	jmnr	7
fourteenth	bjn	7
fourth	bjn	7
fowl	n	6
fox	n	2
fraction	n	5
fracture	nv	6
fragile	j	4
fragment	nv	5
fragrance	n	6
fragrant	j	6
frame	nv	4
framework	n	5
france	n	7
franchise	n	5
frank	j	3
frantic	j	6
fraud	n	5
freak	nv	6
free	bjv	1
freedom	n	2
freeway	n	6
freeze	nv	3
freezer	n	3
freight	nv	5
frequency	n	4
frequent	jv	3
fresh	j	1
freshman	n	4
fri 	n	7
friction	n	6
friday 	n	7
fridge	n	2
friend	n	1
friendly	j	1
friendship	n	2
fries	n	2
fright	n	3
frighten	v	3
frog	n	1
from	p	1
front	jn	1
frontier	n	5
frost	nv	4
frown	nv	4
fruit	n	1
frustrate	v	4
frustration	n	4
fry	nv	2
fuel	nv	3
fulfill	v	4
fulfillment	n	4
full	j	1
fume	nv	6
fun	n	1
function	nv	2
functional	j	4
fund	nv	3
fundamental	jn	4
funeral	n	4
funny	j	1
fur	n	3
furious	j	4
furnish	v	4
furniture	n	2
further	bjv	2
furthermore	b	4
fury	n	6
fuse	nv	6
fuss	nv	6
future	jn	1
gain	nv	2
galaxy	n	5
gallery	n	4
gallon	n	3
gallop	nv	6
gamble	nv	3
game	n	1
gang	nv	3
gangster	n	6
gap	n	3
garage	n	3
garbage	n	2
garden	nv	1
gardener	n	2
garlic	n	2
garment	n	6
gas	n	3
gasoline	n	3
gasp	nv	5
gate	n	1
gather	v	2
gathering	n	5
gauge	nv	6
gay	jn	6
gaze	nv	4
gear	nv	4
gender	n	4
gene	n	4
general	jn	2
generate	v	5
generation	n	4
generator	n	5
generosity	n	4
generous	j	2
genetic	j	5
genetics	n	5
genius	n	4
genre	n	5
gentle	j	2
gentleman	n	2
genuine	j	4
geographical	j	6
geography	n	3
geometry	n	6
germ	n	4
germany 	n	7
gesture	nv	3
get	v	1
ghost	n	1
giant	jn	1
gift	n	1
gifted	j	4
gigantic	j	4
giggle	nv	4
ginger	n	4
giraffe	n	2
girl	n	1
give	v	1
glacier	n	6
glad	j	1
glamorous	j	6
glamour	n	6
glance	nv	3
glare	nv	5
glass	n	1
glasses	n	1
gleam	nv	6
glide	nv	6
glimpse	nv	4
glitter	nv	6
global	j	3
globe	n	4
gloom	nv	6
gloomy	j	5
glorious	j	4
glory	n	3
glove	n	1
glow	nv	3
glue	nv	2
go	nv	1
goal	n	2
goalkeeper	n	6
goat	n	2
god	n	1
goddess	n	1
gold	jn	2
golden	j	2
golf	nv	3
good	bjn	1
goodbye	n	1
goods	n	4
goodwill	n	6
goose	n	2
gorgeous	j	5
gorilla	n	6
gospel	n	6
gossip	nv	3
govern	v	2
government	n	2
governor	n	3
gown	n	4
grab	nv	3
grace	nv	4
graceful	j	4
gracious	j	4
grade	nv	1
gradual	j	2
graduate	nv	3
graduation	n	4
grain	n	2
gram	n	2
grammar	n	4
grammatical	j	4
grand	j	2
grandfather	n	1
grandmother	n	1
grant	nv	5
grape	n	2
grapefruit	n	6
graph	nv	4
graphic	jn	5
grasp	nv	3
grass	n	1
grasshopper	n	3
grassy	j	3
grateful	j	4
gratitude	n	4
grave	jn	4
gravity	n	5
gray	jnv	1
graze	v	6
grease	nv	6
greasy	j	4
great	jn	1
greed	n	5
greedy	j	3
green	jnv	1
greenhouse	n	3
greet	v	2
greeting	n	4
grief	n	4
grieve	v	5
grill	nv	5
grim	j	5
grin	nv	3
grind	nv	4
grip	nv	5
groan	nv	6
grocery	n	3
groom	n	4
gross	jnv	5
ground	nv	1
group	nv	1
grow	v	1
growl	nv	6
growth	n	2
grumble	nv	6
guarantee	nv	4
guard	nv	2
guardian	n	4
guava	n	2
guess	nv	1
guest	n	2
guidance	n	3
guide	nv	2
guideline	n	5
guilt	n	4
guilty	j	4
guitar	n	1
gulf	n	4
gull	n	6
gum	n	3
gun	nv	2
gut	nv	5
guy	n	1
gym	n	2
gymnasium	n	2
habit	n	1
habitat	n	5
habitual	j	4
hacker	n	6
hail	nv	6
hair	n	1
haircut	n	2
hairdresser	n	3
half	bjn	1
hall	n	2
hallway	n	3
halt	nv	4
ham	n	1
hamburger	n	2
hammer	nv	3
hamper	v	6
hand	nv	1
handful	n	3
handicap	nv	6
handicraft	n	6
handkerchief	n	3
handle	nv	2
handsome	j	2
handwriting	n	4
handy	j	3
hang	v	1
hanger	n	3
happen	v	1
happy	j	1
harass	v	6
harassment	n	6
harbor	nv	3
hard	bj	1
harden	v	6
hardly	b	2
hardship	n	4
hardware	n	4
harm	nv	3
harmful	j	3
harmonica	n	6
harmony	n	4
harness	nv	6
harsh	j	4
harvest	nv	3
haste	n	4
hasten	v	4
hasty	j	3
hat	n	1
hatch	nv	3
hate	nv	1
hateful	j	3
hatred	n	4
haul	nv	5
haunt	nv	6
have	vx	1
hawk	n	4
hay	n	3
hazard	nv	5
he	r	1
head	nv	1
headache	n	1
headline	nv	3
headphones	n	6
headquarters	n	3
heal	v	3
health	n	1
healthful	j	6
healthy	j	1
heap	nv	3
hear	v	1
heart	n	1
hearty	j	6
heat	nv	1
heater	n	3
heaven	n	2
heavy	j	1
hedge	nv	6
heel	nv	3
height	n	1
heighten	v	6
heir	n	5
helicopter	n	4
hell	n	3
hello	n	1
helmet	n	3
help	nv	1
helpful	j	1
hemisphere	n	6
hen	n	1
hence	b	5
her	r	1
herb	n	5
herd	nv	4
here	bn	1
heritage	n	5
hero	n	2
heroic	jn	6
heroin	n	6
heroine	n	2
hers	r	1
herself	r	1
hesitate	v	3
hesitation	n	4
heterosexual	jn	6
hide	v	1
hierarchy	n	6
high	bjn	1
highlight	nv	5
highly	b	2
highway	n	2
hijack	nv	6
hike	nv	2
hill	n	1
him	r	1
himself	r	1
hindu	jn	7
hinduism	n	7
hint	nv	3
hip	n	2
hippo	n	2
hippopotamus	n	2
hire	nv	3
his	r	1
historian	n	3
historic	j	3
historical	j	2
history	n	1
hit	nv	1
hive	n	4
hoarse	j	6
hobby	n	1
hockey	n	5
hold	nv	1
holder	n	3
hole	n	2
holiday	n	1
hollow	jnv	3
holy	j	3
home	bjnv	1
homeland	n	4
homesick	j	3
hometown	n	3
homework	n	1
homosexual	jn	6
honest	j	1
honesty	n	3
honey	n	1
honeymoon	nv	4
honor	nv	3
honorable	j	5
honorary	j	6
hook	nv	4
hop	nv	2
hope	nv	1
hopeful	j	3
horizon	n	4
horizontal	jn	5
hormone	n	5
horn	n	3
horrible	j	3
horrify	v	4
horror	n	3
horse	n	1
hose	nv	4
hospitable	j	6
hospital	n	1
hospitality	n	6
hospitalize	v	6
host	n	2
hostage	n	5
hostel	n	6
hostess	n	2
hostile	j	5
hostility	n	5
hot	j	1
hotel	n	1
hour	n	1
hourly	bj	3
house	nv	1
household	n	4
housekeeper	n	3
housewife	n	1
housework	n	4
housing	n	5
hover	nv	6
how	b	1
however	b	1
howl	nv	5
hug	nv	3
huge	j	2
hum	v	3
human	jn	2
humanity	n	4
humankind	n	3
humble	j	2
humid	j	3
humidity	n	4
humiliate	v	6
humor	n	3
humorous	j	3
hunch	nv	6
hundred	jn	1
hundred 	mn	7
hundredth 	bjn	7
hunger	n	3
hungry	j	1
hunt	nv	2
hunter	n	2
hurdle	nv	6
hurricane	n	4
hurry	nv	2
hurt	nv	1
husband	n	1
hush	nv	4
hut	n	3
hybrid	jn	6
hydrogen	n	4
hygiene	n	6
hypocrite	n	6
hypothesis	n	5
i	r	1
ice	n	1
iceberg	n	6
icon	n	5
icy	j	3
idea	n	1
ideal	jn	2
identical	j	4
identification	n	4
identify	v	4
identity	n	2
ideology	n	5
idiom	n	4
idiot	n	5
idle	jv	4
idol	n	4
if	c	1
ignorance	n	4
ignorant	j	4
ignore	v	2
ill	bjn	2
illuminate	v	6
illusion	n	5
illustrate	v	4
illustration	n	4
image	n	2
imaginary	j	4
imagination	n	3
imaginative	j	4
imagine	v	2
imitate	v	4
imitation	n	4
immediate	j	3
immense	j	5
immigrant	n	4
immigrate	v	4
immigration	n	4
imminent	j	6
immune	j	5
impact	nv	4
imperative	jn	6
imperial	j	6
implement	nv	5
implication	n	5
implicit	j	6
imply	v	4
import	nv	3
importance	n	2
important	j	1
impose	v	4
imposing	j	6
impress	v	3
impression	n	4
impressive	j	2
imprison	v	6
imprisonment	n	6
improve	v	2
improvement	n	2
impulse	n	5
in	bjp	1
incentive	jn	5
inch	n	1
incident	n	4
incline	nv	6
include	v	2
including	p	4
inclusive	j	6
income	n	2
incorporate	v	5
increase	nv	2
incredible	j	4
incur	v	6
indeed	b	2
independence	n	2
independent	j	2
index	nv	5
india 	n	7
indian 	n	7
indicate	v	2
indication	n	4
indifference	n	6
indifferent	j	5
indigenous	j	5
indignant	j	6
indispensable	j	5
individual	jn	2
indonesia 	n	7
indoor	j	3
indoors	b	3
induce	v	6
indulge	v	5
industrial	j	3
industrialize	v	6
industry	n	2
inevitable	j	5
infant	n	4
infect	v	5
infection	n	4
infectious	j	6
infer	v	6
inferior	jn	3
infinite	j	5
inflation	n	4
inflict	v	6
influence	nv	2
influential	j	4
inform	v	3
information	n	3
informative	j	4
infrastructure	n	5
ingredient	n	4
inhabit	v	6
inhabitant	n	6
inherent	j	5
inherit	v	5
initial	jnv	4
initiate	jnv	5
initiative	jn	5
inject	v	5
injection	n	5
injure	v	4
injury	n	3
injustice	n	6
ink	nv	2
inland	bjn	6
inn	n	3
inner	j	3
inning	n	5
innocence	n	4
innocent	j	3
innovation	n	5
innovative	j	5
innumerable	j	6
input	nv	4
inquire	v	6
inquiry	n	5
insane	j	5
insect	n	1
insert	nv	4
inside	bjnp	1
insight	n	5
insist	v	2
insistence	n	6
inspect	v	3
inspection	n	4
inspector	n	3
inspiration	n	4
inspire	v	4
install	v	4
installation	n	5
instance	n	2
instant	jn	2
instead	b	2
instinct	n	4
instinctive	j	6
institute	nv	5
institution	n	5
instruct	v	4
instruction	n	2
instructor	n	4
instrument	n	2
insult	nv	4
insurance	n	4
intact	j	5
intake	n	6
integrate	v	5
integration	n	5
integrity	n	5
intellect	n	6
intellectual	jn	4
intelligence	n	4
intelligent	j	3
intend	v	4
intense	j	4
intensify	v	5
intensity	n	4
intensive	j	4
intent	jn	5
intention	n	4
interact	v	4
interaction	n	4
interest	nv	1
interested	j	1
interesting	j	1
interfere	v	4
interference	n	5
interior	jn	5
intermediate	jnv	4
internal	j	2
international	j	2
internet	n	2
interpret	v	4
interpretation	n	5
interpreter	n	6
interrupt	v	3
interruption	n	4
intersection	n	6
interval	n	5
intervene	v	6
intervention	n	5
interview	nv	1
intimacy	n	6
intimate	jn	4
intimidate	v	6
into	p	1
intonation	n	6
intrigue	nv	6
introduce	v	2
introduction	n	2
intrude	v	6
intruder	n	6
intuition	n	4
invade	v	4
invaluable	j	6
invariably	b	6
invasion	n	4
invent	v	3
invention	n	4
inventor	n	3
inventory	nv	6
invest	v	4
investigate	v	3
investigation	n	4
investigator	n	5
investment	n	4
invitation	n	3
invite	v	1
involve	v	4
involvement	n	4
iron	jnv	2
ironic	j	6
irony	n	5
irritable	j	6
irritate	v	6
islam	n	7
island	n	1
isle	n	6
isolate	v	4
isolation	n	4
issue	nv	4
it	r	1
italy 	n	7
itch	nv	6
item	n	1
its	r	1
itself	r	1
ivory	jn	3
ivy	n	6
jacket	n	1
jade	n	6
jail	nv	3
jam	nv	2
jan	n	7
janitor	n	6
january	n	7
japan 	n	7
jar	n	3
jasmine	n	6
jaw	n	3
jazz	n	3
jealous	j	3
jealousy	n	4
jeans	n	1
jeep	n	3
jelly	n	3
jet	nv	3
jewel	n	3
jewelry	n	3
jewish	j	7
jingle	nv	6
job	n	1
jockey	nv	6
jog	nv	2
join	nv	1
joint	jn	2
joke	nv	1
jolly	bjnv	6
journal	n	2
journalism	n	5
journalist	n	5
journey	nv	3
joy	n	1
joyful	j	3
joyous	j	6
judaism	n	7
judge	nv	2
judgement	n	2
judgment	n	2
judicial	j	5
jug	nv	5
juice	n	1
juicy	j	3
jul 	n	7
july 	n	7
jump	nv	1
jun 	n	7
junction	n	6
june 	n	7
jungle	n	3
junior	jn	3
junk	nv	3
jury	n	5
just	bj	1
justice	n	2
justify	v	5
juvenile	jn	5
kangaroo	n	3
keen	j	4
keep	nv	1
keeper	n	2
ketchup	n	2
kettle	n	4
key	jnv	1
keyboard	n	3
kick	nv	1
kid	nv	1
kidnap	v	5
kidney	n	3
kill	nv	1
kilogram	n	2
kilometer	n	3
